17,12,662
17,13,987
17,14,451
17,15,296
17,16,81
17,17,0
17,18,208
17,19,111
17,20,276
17,21,320
17,22,418
17,23,571
17,24,419
18,1,518
18,2,349
18,3,737
18,4,618
18,5,635
18,6,345
18,7,89
18,8,264
18,9,352
18,10,384
18,11,468
18,12,623
18,13,854
18,14,574
18,15,420
18,16,133
18,17,216
18,18,0
18,19,239
18,20,173
18,21,232
18,22,301
18,23,446
18,24,330
19,1,738
19,2,570
19,3,714
19,4,681
19,5,698
19,6,562
19,7,309
19,8,360
19,9,415
19,10,380
19,11,503
19,12,601
19,13,832
19,14,340
19,15,186
19,16,190
19,17,109
19,18,273
19,19,0
19,20,166
19,21,209
19,22,307
19,23,461
19,24,308
20,1,753
20,2,664
20,3,564
20,4,820
20,5,821
20,6,659
20,7,403
20,8,578
20,9,554
20,10,510
20,11,616
20,12,451
20,13,681
20,14,442
20,15,315
20,16,506
20,17,488
20,18,367
20,19,380
20,20,0
20,21,59
20,22,129
20,23,273
20,24,158
21,1,694
21,2,724
21,3,505
21,4,785
21,5,781
21,6,719
21,7,463
21,8,638
21,9,729
21,10,715
21,11,588
21,12,392
21,13,623
21,14,383
21,15,545
21,16,566
21,17,548
21,18,427
21,19,439
21,20,483
21,21,0
21,22,304
21,23,214
21,24,99
22,1,756
22,2,620
22,3,567
22,4,691
22,5,692
22,6,616
22,7,360
22,8,535
22,9,425
22,10,381
22,11,487
22,12,454
22,13,735
22,14,341
22,15,186
22,16,488
22,17,407
22,18,324
22,19,298
22,20,380
22,21,228
22,22,0
22,23,166
22,24,161
23,1,712
23,2,775
23,3,524
23,4,571
23,5,639
23,6,771
23,7,515
23,8,690
23,9,589
23,10,500
23,11,373
23,12,410
23,13,568
23,14,168
23,15,330
23,16,645
23,17,563
23,18,479
23,19,455
23,20,535
23,21,384
23,22,155
23,23,0
23,24,185
24,1,750
24,2,581
24,3,616
24,4,853
24,5,854
24,6,577
24,7,321
24,8,496
24,9,587
24,10,543
24,11,649
24,12,503
24,13,680
24,14,458
24,15,348
24,16,424
24,17,405
24,18,285
24,19,297
24,20,341
24,21,235
24,22,162
24,23,289
24,24,0
